episode,reward_total,reward_leader,reward_follower,timesteps,wall_time
496,992.18,993.90,-1.71,23,1689.9
497,993.00,993.98,-0.98,25,1690.6
498,-504.37,-503.79,-0.58,6,1690.8
499,996.42,994.01,2.41,34,1691.9
500,988.73,990.08,-1.34,19,1692.5
501,981.00,984.73,-3.74,41,1693.9
502,977.80,982.48,-4.67,46,1695.4
503,985.89,990.28,-4.38,25,1696.2
504,990.72,993.19,-2.48,22,1696.9
505,-503.84,-503.23,-0.61,4,1697.1
506,989.63,992.91,-3.28,20,1697.7
507,882.80,836.99,45.81,182,1703.4
508,987.56,990.07,-2.51,35,1704.5
509,837.57,851.29,-13.72,126,1708.7
510,991.82,993.44,-1.62,24,1709.5
511,993.74,994.18,-0.44,30,1710.5
512,996.32,993.49,2.83,37,1711.7
513,999.19,996.36,2.83,25,1712.5
514,983.11,987.17,-4.06,36,1713.8
515,984.08,987.80,-3.72,32,1714.8
516,1001.57,997.80,3.77,27,1715.7
517,989.91,991.69,-1.78,28,1716.6
518,990.31,992.56,-2.25,25,1717.4
519,970.37,972.20,-1.82,45,1718.9
520,944.38,950.10,-5.73,58,1720.8
521,992.39,994.22,-1.84,20,1721.5
522,993.61,994.83,-1.22,21,1722.2
523,990.85,990.30,0.55,39,1723.5
524,979.99,983.92,-3.93,44,1724.9
525,982.29,987.97,-5.68,27,1725.8
526,980.02,983.71,-3.68,46,1727.3
527,980.78,986.64,-5.85,30,1728.3
528,989.68,992.32,-2.64,27,1729.2
529,989.91,991.59,-1.67,19,1729.8
530,-507.08,-506.39,-0.69,8,1730.1
531,984.60,988.78,-4.18,29,1731.0
532,989.51,990.54,-1.03,37,1732.3
533,970.72,973.45,-2.73,51,1734.0
534,-507.96,-506.92,-1.04,9,1734.3
535,991.66,992.30,-0.64,29,1735.2
536,990.89,992.15,-1.26,28,1736.1
537,996.70,996.18,0.52,20,1736.8
538,972.70,975.99,-3.30,44,1738.2
539,991.24,992.86,-1.61,25,1739.0
540,989.37,991.29,-1.92,31,1740.0
541,-503.17,-502.91,-0.25,4,1740.2
542,990.99,993.27,-2.28,22,1740.9
543,995.63,995.69,-0.06,22,1741.6
544,-506.83,-505.87,-0.96,6,1741.8
545,992.62,993.72,-1.10,26,1742.6
546,999.94,997.09,2.85,28,1743.5
547,991.73,991.44,0.29,45,1744.9
548,988.42,990.78,-2.36,29,1745.9
549,989.83,992.32,-2.49,24,1746.7
550,999.97,997.58,2.39,23,1747.4
551,978.57,983.95,-5.38,28,1748.3
552,991.37,991.08,0.29,38,1749.5
553,992.13,993.76,-1.63,22,1750.2
554,991.08,993.86,-2.78,19,1750.8
555,986.34,989.38,-3.03,31,1751.8
556,-506.69,-506.11,-0.57,8,1752.1
557,992.56,993.81,-1.25,23,1752.8
558,992.82,994.32,-1.51,23,1753.6
559,989.71,992.22,-2.51,26,1754.4
560,990.27,991.17,-0.89,31,1755.4
561,998.07,994.67,3.40,33,1756.5
562,990.16,992.25,-2.09,27,1757.4
563,987.25,990.27,-3.02,30,1758.4
564,983.07,985.39,-2.31,45,1759.9
565,990.30,992.27,-1.97,26,1760.8
566,987.50,989.63,-2.13,35,1761.9
567,988.79,991.32,-2.54,27,1762.7
568,984.37,989.28,-4.91,26,1763.6
569,988.20,990.83,-2.63,28,1764.5
570,993.14,993.62,-0.49,27,1765.4
571,985.32,988.56,-3.24,32,1766.5
572,989.62,991.49,-1.87,29,1767.4
573,976.67,979.65,-2.98,40,1768.8
574,994.05,994.82,-0.77,22,1769.5
575,994.28,994.67,-0.39,23,1770.3
576,991.74,994.12,-2.37,20,1771.0
577,991.34,992.27,-0.93,26,1771.8
578,989.24,991.47,-2.24,27,1772.7
579,988.43,991.40,-2.97,30,1773.6
580,977.44,981.52,-4.07,36,1774.7
581,1002.09,997.89,4.20,32,1775.8
582,986.78,989.28,-2.50,37,1777.1
583,992.79,993.87,-1.08,25,1777.9
584,993.21,993.79,-0.58,26,1778.7
585,989.86,992.31,-2.45,24,1779.5
586,989.99,991.32,-1.33,29,1780.5
587,886.89,893.45,-6.56,100,1783.9
588,986.38,989.51,-3.12,30,1784.8
589,987.53,991.77,-4.24,21,1785.5
590,991.99,993.60,-1.62,24,1786.3
591,-508.79,-507.66,-1.13,11,1786.6
592,986.07,989.22,-3.15,31,1787.7
593,986.18,988.09,-1.91,31,1788.7
594,988.67,990.27,-1.61,35,1789.9
595,986.13,989.21,-3.08,32,1790.9
596,992.44,993.45,-1.01,26,1791.8
597,991.98,993.45,-1.47,25,1792.5
598,990.49,992.60,-2.11,24,1793.3
599,974.85,981.89,-7.04,39,1794.6
600,992.91,993.91,-1.00,25,1795.4
601,986.80,990.53,-3.73,28,1796.3
602,991.12,993.51,-2.39,24,1797.0
603,980.68,985.32,-4.64,38,1798.2
604,987.42,990.38,-2.96,24,1799.0
605,991.14,992.64,-1.50,26,1799.9
606,987.92,990.30,-2.39,34,1801.1
607,981.58,984.50,-2.91,21,1801.8
608,986.34,988.73,-2.39,33,1802.8
609,991.16,992.92,-1.76,26,1803.6
610,987.87,991.45,-3.58,23,1804.4
611,986.53,989.40,-2.87,34,1805.5
612,982.14,985.95,-3.81,42,1806.9
613,985.76,989.55,-3.79,27,1807.8
614,994.45,995.30,-0.85,21,1808.6
615,991.78,993.21,-1.42,24,1809.3
616,994.17,994.39,-0.22,25,1810.1
617,986.29,988.51,-2.22,27,1811.0
618,1000.40,997.07,3.33,29,1812.0
619,-506.70,-506.12,-0.58,14,1812.4
620,993.37,992.41,0.96,34,1813.5
621,991.91,993.19,-1.28,24,1814.3
622,993.99,994.82,-0.83,24,1815.1
623,982.32,986.61,-4.29,43,1816.5
624,992.74,993.94,-1.20,22,1817.2
625,986.70,988.80,-2.10,29,1818.1
626,985.94,988.49,-2.56,27,1819.0
627,988.77,991.59,-2.82,28,1819.9
628,986.77,989.66,-2.90,33,1821.1
629,991.03,992.70,-1.67,27,1822.0
630,-506.61,-505.83,-0.78,6,1822.2
631,991.22,993.67,-2.45,21,1822.9
632,990.83,992.25,-1.42,29,1823.9
633,964.92,966.35,-1.43,63,1826.1
634,986.34,988.71,-2.38,34,1827.2
635,976.60,982.65,-6.05,41,1828.5
636,991.86,993.11,-1.25,26,1829.4
637,989.69,991.81,-2.13,31,1830.4
638,993.11,992.73,0.38,32,1831.4
639,-510.95,-509.18,-1.76,13,1831.8
640,992.37,992.92,-0.55,24,1832.6
641,979.18,985.58,-6.40,34,1833.8
642,992.49,994.47,-1.98,19,1834.3
643,977.17,985.18,-8.01,33,1835.5
644,984.62,987.85,-3.23,27,1836.3
645,977.52,981.92,-4.40,26,1837.2
646,986.38,988.41,-2.03,22,1838.0
647,988.70,991.65,-2.95,27,1838.9
648,964.91,976.37,-11.46,42,1840.4
649,997.55,996.18,1.37,25,1841.2
650,988.70,991.60,-2.91,26,1842.1
651,985.54,987.92,-2.37,24,1842.8
652,992.66,993.83,-1.17,25,1843.6
653,986.75,989.94,-3.19,27,1844.5
654,990.39,989.43,0.96,35,1845.7
655,991.16,992.49,-1.34,30,1846.7
656,987.24,988.50,-1.27,31,1847.7
657,989.41,991.62,-2.21,29,1848.7
658,987.26,990.11,-2.85,31,1849.7
659,986.46,989.39,-2.93,31,1850.7
660,978.53,982.82,-4.29,41,1852.0
661,992.57,994.01,-1.44,24,1852.9
662,994.50,994.03,0.47,27,1853.7
663,990.08,992.68,-2.60,23,1854.5
664,988.75,990.37,-1.61,23,1855.3
665,990.72,991.66,-0.94,32,1856.3
666,984.23,985.43,-1.20,41,1857.6
667,-505.06,-504.33,-0.73,7,1857.8
668,1002.14,999.29,2.85,19,1858.5
669,995.07,995.52,-0.45,21,1859.2
670,991.71,992.69,-0.99,27,1860.1
671,985.27,987.24,-1.97,32,1861.2
672,982.38,982.17,0.20,46,1862.7
673,990.27,992.53,-2.26,24,1863.5
674,996.44,994.96,1.49,27,1864.3
675,977.76,982.87,-5.10,26,1865.2
676,1002.97,998.93,4.04,26,1866.0
677,997.15,995.90,1.25,24,1866.8
678,991.72,993.87,-2.15,20,1867.5
679,991.37,992.60,-1.23,26,1868.3
680,988.86,991.36,-2.50,28,1869.2
681,993.07,991.84,1.23,32,1870.4
682,1002.31,998.73,3.58,24,1871.2
683,993.25,993.16,0.09,31,1872.1
684,993.25,994.88,-1.63,18,1872.8
685,997.42,995.09,2.33,31,1873.8
686,991.48,993.03,-1.55,26,1874.7
687,989.62,991.88,-2.27,28,1875.5
688,986.59,989.99,-3.41,28,1876.4
689,997.28,994.98,2.30,30,1877.4
690,990.34,992.87,-2.53,23,1878.1
691,988.39,989.60,-1.21,36,1879.3
692,983.79,987.77,-3.97,24,1880.1
693,997.26,994.91,2.35,21,1880.7
694,990.02,991.43,-1.41,32,1881.8
695,986.09,987.34,-1.26,31,1882.8
696,989.39,991.95,-2.57,24,1883.5
697,990.25,992.08,-1.83,29,1884.5
698,995.99,996.47,-0.49,18,1885.1
699,989.27,991.16,-1.89,24,1885.8
700,983.01,984.96,-1.95,34,1886.9
701,992.72,993.98,-1.26,22,1887.7
702,987.51,989.55,-2.04,24,1888.5
703,991.43,991.42,0.02,25,1889.3
704,991.60,993.12,-1.53,26,1890.1
705,983.32,985.97,-2.65,31,1891.2
706,987.03,990.12,-3.09,28,1892.2
707,984.47,984.54,-0.07,31,1893.1
708,992.27,991.65,0.63,35,1894.3
709,980.87,985.26,-4.39,30,1895.3
710,989.53,991.52,-2.00,28,1896.2
711,991.74,993.03,-1.28,26,1897.1
712,993.31,994.09,-0.77,26,1897.9
713,987.31,990.71,-3.40,27,1898.8
714,994.43,995.13,-0.70,22,1899.5
715,990.17,991.46,-1.29,31,1900.5
716,991.47,992.79,-1.32,28,1901.3
717,990.39,992.69,-2.30,24,1902.1
718,998.03,996.90,1.13,22,1902.8
719,987.53,991.17,-3.64,25,1903.6
720,991.05,992.80,-1.75,27,1904.5
721,991.01,993.04,-2.03,23,1905.3
722,987.50,989.92,-2.42,33,1906.4
723,998.03,995.76,2.27,27,1907.2
724,981.70,986.77,-5.07,31,1908.2
725,983.64,986.36,-2.72,27,1909.1
726,988.80,990.80,-2.00,30,1910.1
727,-507.46,-506.53,-0.94,8,1910.3
728,984.89,988.60,-3.71,33,1911.4
729,988.64,991.97,-3.33,23,1912.2
730,990.61,990.32,0.29,25,1913.0
731,989.92,992.33,-2.41,24,1913.8
732,992.04,993.74,-1.70,23,1914.6
733,991.00,993.01,-2.01,24,1915.3
734,992.90,993.97,-1.08,24,1916.2
735,989.58,991.83,-2.25,28,1917.1
736,987.03,991.34,-4.31,23,1917.8
737,960.23,966.56,-6.33,43,1919.2
738,-506.22,-505.37,-0.85,10,1919.5
739,985.40,987.22,-1.82,33,1920.6
740,986.08,988.45,-2.37,37,1921.8
741,986.09,989.07,-2.98,31,1922.8
742,839.31,851.04,-11.74,130,1926.9
743,985.24,985.23,0.01,35,1928.0
744,985.07,988.13,-3.06,34,1929.2
745,-505.33,-504.90,-0.44,10,1929.4
746,988.98,991.28,-2.30,28,1930.3
747,989.91,988.60,1.31,34,1931.4
748,987.96,991.39,-3.43,26,1932.2
749,990.60,992.31,-1.72,26,1933.1
750,995.39,993.43,1.96,33,1934.2
751,1007.65,999.18,8.48,24,1935.0
752,-503.18,-503.05,-0.13,5,1935.1
753,994.34,993.00,1.34,27,1936.0
754,997.76,992.58,5.18,34,1937.2
755,998.22,996.86,1.37,23,1938.0
756,993.12,994.74,-1.62,19,1938.6
757,983.23,985.69,-2.47,30,1939.6
758,983.60,984.06,-0.46,36,1940.7
759,987.58,990.50,-2.91,28,1941.6
760,998.86,996.51,2.34,29,1942.6
761,989.91,992.45,-2.54,26,1943.6
762,-504.12,-503.68,-0.45,6,1943.8
763,990.50,992.80,-2.30,24,1944.5
764,-503.86,-503.53,-0.32,6,1944.7
765,991.42,992.92,-1.50,30,1945.7
766,-503.47,-503.41,-0.06,6,1945.9
767,984.37,987.61,-3.24,26,1946.8
768,989.95,992.39,-2.44,26,1947.7
769,992.51,993.63,-1.12,24,1948.4
770,993.25,994.60,-1.35,21,1949.1
771,996.63,994.92,1.71,29,1950.1
772,987.75,990.65,-2.90,28,1951.1
773,1002.60,998.11,4.49,26,1951.9
774,990.02,990.89,-0.87,23,1952.7
775,994.71,995.43,-0.72,20,1953.3
776,990.59,992.40,-1.81,28,1954.2
777,-508.62,-507.46,-1.15,10,1954.5
778,985.62,986.55,-0.93,33,1955.6
779,991.03,992.16,-1.12,29,1956.7
780,985.49,988.11,-2.62,29,1957.6
781,989.89,991.45,-1.56,32,1958.7
782,998.61,993.66,4.96,27,1959.5
783,981.66,985.04,-3.38,39,1960.9
784,989.39,991.40,-2.00,32,1961.8
785,976.84,985.12,-8.28,30,1962.9
786,-504.53,-504.08,-0.44,7,1963.1
787,-509.38,-507.87,-1.51,10,1963.4
788,987.45,991.28,-3.84,29,1964.3
789,992.56,992.79,-0.23,28,1965.2
790,993.38,993.29,0.09,31,1966.3
791,988.23,991.63,-3.40,25,1967.1
792,-504.91,-504.30,-0.61,7,1967.3
793,1000.21,997.26,2.95,24,1968.1
794,983.92,989.33,-5.40,26,1969.0
795,988.21,988.71,-0.49,26,1969.8
796,987.25,989.53,-2.27,31,1970.7
797,990.48,992.56,-2.08,20,1971.5
798,984.16,987.09,-2.93,35,1972.5
799,979.78,985.78,-6.00,32,1973.6
800,993.09,994.68,-1.59,20,1974.2
801,994.31,993.15,1.16,35,1975.4
802,985.10,988.44,-3.33,31,1976.5
803,997.94,996.17,1.77,27,1977.3
804,991.27,992.15,-0.88,32,1978.4
805,1004.72,999.69,5.02,22,1979.1
806,988.64,990.41,-1.77,28,1980.0
807,984.80,987.17,-2.36,28,1981.0
808,990.47,991.32,-0.84,30,1981.9
809,1001.01,997.60,3.41,26,1982.8
810,1009.72,1001.82,7.90,24,1983.5
811,-512.03,-510.38,-1.64,18,1984.1
812,993.37,993.68,-0.31,30,1985.1
813,-507.01,-505.99,-1.02,11,1985.5
814,992.80,993.90,-1.10,24,1986.2
815,1004.87,999.15,5.72,27,1987.1
816,993.66,993.43,0.22,28,1988.0
817,984.05,986.39,-2.34,42,1989.4
818,991.73,993.51,-1.78,23,1990.2
819,995.71,993.76,1.95,35,1991.3
820,987.43,989.15,-1.72,21,1992.0
821,989.53,992.53,-3.00,23,1992.7
822,989.98,991.60,-1.63,28,1993.6
823,993.03,993.71,-0.68,27,1994.5
824,989.11,990.08,-0.97,20,1995.2
825,1001.23,995.04,6.20,25,1996.0
826,969.38,970.15,-0.78,49,1997.5
827,989.63,992.24,-2.62,23,1998.3
828,-505.04,-504.54,-0.49,8,1998.6
829,991.57,993.16,-1.59,25,1999.4
830,989.39,990.24,-0.84,30,2000.4
831,967.58,975.27,-7.69,46,2001.9
832,984.30,987.91,-3.61,25,2002.7
833,994.08,995.26,-1.17,20,2003.4
834,997.47,995.76,1.71,27,2004.3
835,1002.85,997.94,4.91,26,2005.1
836,990.81,991.88,-1.08,26,2006.0
837,990.93,993.02,-2.09,24,2006.8
838,994.00,992.71,1.29,31,2007.8
839,987.34,990.04,-2.70,32,2008.8
840,991.57,993.45,-1.87,23,2009.6
841,991.06,992.55,-1.48,26,2010.4
842,988.76,990.91,-2.15,31,2011.4
843,992.37,994.19,-1.82,22,2012.2
844,987.50,989.27,-1.77,36,2013.3
845,989.76,990.28,-0.51,36,2014.5
846,-506.42,-505.72,-0.70,6,2014.8
847,991.75,992.51,-0.76,29,2015.7
848,993.69,993.03,0.67,33,2016.8
849,982.29,988.32,-6.03,25,2017.7
850,989.25,991.61,-2.35,26,2018.5
851,994.20,994.02,0.18,27,2019.4
852,991.89,993.52,-1.64,25,2020.2
853,991.92,991.19,0.73,38,2021.4
854,989.91,992.38,-2.47,24,2022.2
855,995.25,993.72,1.54,28,2023.1
856,955.64,960.49,-4.85,56,2024.9
857,985.55,987.41,-1.86,28,2025.8
858,998.93,996.63,2.30,24,2026.6
859,994.93,993.02,1.91,32,2027.7
860,993.92,992.50,1.41,26,2028.5
861,990.72,988.10,2.62,33,2029.6
862,994.74,995.32,-0.58,22,2030.4
863,989.09,991.98,-2.90,26,2031.2
864,1002.89,997.49,5.40,31,2032.3
865,991.78,993.19,-1.41,24,2033.1
866,994.24,994.90,-0.66,22,2033.8
867,993.52,994.35,-0.83,24,2034.6
868,990.49,992.97,-2.49,23,2035.3
869,986.41,990.55,-4.14,24,2036.2
870,989.13,991.12,-2.00,30,2037.2
871,989.75,987.54,2.21,33,2038.3
872,991.87,993.83,-1.96,21,2039.0
873,863.38,894.77,-31.39,132,2043.2
874,996.24,996.27,-0.03,20,2043.8
875,992.79,994.03,-1.24,23,2044.6
876,989.27,991.82,-2.56,26,2045.4
877,987.36,990.30,-2.94,30,2046.4
878,989.92,991.86,-1.94,27,2047.3
879,987.28,990.21,-2.92,31,2048.3
880,990.80,992.39,-1.60,27,2049.2
881,990.03,991.19,-1.15,34,2050.4
882,983.66,987.51,-3.85,35,2051.5
883,989.61,992.44,-2.82,24,2052.2
884,994.74,995.02,-0.28,22,2052.9
885,990.06,991.16,-1.10,30,2053.9
886,985.90,987.68,-1.78,26,2054.8
887,986.14,989.71,-3.57,30,2055.8
888,987.59,990.66,-3.06,29,2056.8
889,988.05,991.83,-3.78,22,2057.5
890,992.80,994.31,-1.51,21,2058.2
891,990.09,991.90,-1.81,22,2059.0
892,992.89,994.21,-1.31,21,2059.7
893,983.52,986.29,-2.77,27,2060.6
894,990.00,992.54,-2.54,25,2061.4
895,-507.42,-505.75,-1.67,9,2061.7
896,986.08,988.27,-2.19,35,2062.9
897,992.89,993.54,-0.65,27,2063.7
898,999.51,995.29,4.22,23,2064.4
899,991.19,992.23,-1.04,30,2065.5
900,988.93,991.19,-2.25,31,2066.6
901,988.79,992.16,-3.38,24,2067.4
902,999.15,997.48,1.67,21,2068.0
903,988.05,989.79,-1.74,35,2069.2
904,984.26,986.39,-2.13,28,2070.1
905,992.79,993.73,-0.95,24,2070.9
906,987.71,988.70,-0.99,25,2071.8
907,988.15,990.96,-2.81,26,2072.6
908,986.79,989.47,-2.68,22,2073.3
909,989.81,992.74,-2.93,21,2074.0
910,992.93,994.33,-1.40,23,2074.8
911,991.37,992.96,-1.58,27,2075.7
912,992.55,993.37,-0.82,25,2076.5
913,-507.99,-507.22,-0.77,10,2076.9
914,989.80,991.05,-1.25,33,2077.9
915,991.39,992.34,-0.96,32,2079.0
916,982.65,985.71,-3.06,33,2080.1
917,994.21,995.36,-1.15,19,2080.7
918,972.48,980.68,-8.20,31,2081.6
919,991.34,993.46,-2.12,23,2082.4
920,989.34,990.86,-1.52,31,2083.3
921,987.92,990.35,-2.43,31,2084.4
922,992.77,991.91,0.86,26,2085.2
923,983.02,984.71,-1.68,31,2086.3
924,990.77,993.09,-2.32,23,2087.0
925,981.59,985.66,-4.08,40,2088.3
926,976.10,980.19,-4.09,40,2089.5
927,990.74,991.78,-1.04,30,2090.6
928,991.12,992.88,-1.76,19,2091.2
929,-507.49,-505.97,-1.53,10,2091.5
930,987.33,990.13,-2.80,24,2092.3
931,997.07,997.03,0.04,18,2092.9
932,982.44,984.77,-2.33,26,2093.7
933,991.65,992.62,-0.97,28,2094.6
934,987.26,990.32,-3.05,29,2095.5
935,995.92,994.10,1.81,35,2096.7
936,982.62,984.59,-1.97,30,2097.6
937,981.93,984.76,-2.82,28,2098.5
938,990.58,991.93,-1.35,28,2099.5
939,989.28,991.87,-2.59,25,2100.4
940,992.01,993.29,-1.28,28,2101.3
941,993.52,994.24,-0.72,26,2102.2
942,987.81,990.57,-2.76,29,2103.1
943,-506.43,-505.84,-0.59,7,2103.3
944,981.61,987.06,-5.45,34,2104.5
945,992.67,993.50,-0.84,25,2105.3
946,1000.06,998.08,1.98,19,2106.0
947,982.85,987.31,-4.47,32,2107.0
948,992.48,993.93,-1.45,23,2107.8
949,-506.19,-506.06,-0.13,9,2108.1
950,989.76,990.95,-1.19,31,2109.1
951,990.18,992.15,-1.97,27,2110.0
952,989.88,992.83,-2.96,20,2110.7
953,987.84,988.83,-0.99,39,2112.0
954,994.63,994.77,-0.14,23,2112.7
955,992.63,994.67,-2.03,18,2113.2
956,1004.74,998.73,6.01,29,2114.2
957,992.38,993.65,-1.27,25,2115.0
958,989.72,991.71,-1.99,27,2115.8
959,999.56,998.06,1.50,19,2116.5
960,986.99,990.10,-3.11,30,2117.4
961,987.97,991.73,-3.76,22,2118.2
962,986.58,988.53,-1.94,36,2119.3
963,994.42,995.22,-0.81,20,2120.0
964,984.42,986.61,-2.19,21,2120.8
965,997.42,995.67,1.75,24,2121.5
966,978.77,983.12,-4.35,38,2122.8
967,-506.18,-505.16,-1.02,9,2123.0
968,981.52,984.82,-3.30,31,2124.1
969,990.20,991.22,-1.03,23,2124.8
970,990.96,992.65,-1.69,25,2125.5
971,988.19,991.02,-2.83,26,2126.3
972,988.78,991.35,-2.57,28,2127.2
973,986.03,990.06,-4.03,25,2128.0
974,991.02,992.20,-1.18,28,2128.8
975,986.86,987.11,-0.25,43,2130.2
976,991.87,993.24,-1.37,25,2131.0
977,983.65,987.90,-4.25,30,2132.0
978,988.52,991.38,-2.86,27,2132.9
979,984.75,987.88,-3.12,37,2134.0
980,991.88,993.13,-1.25,27,2134.9
981,979.06,980.30,-1.24,36,2136.1
982,-511.75,-510.42,-1.33,21,2136.8
983,991.01,992.60,-1.59,27,2137.7
984,988.21,990.46,-2.25,32,2138.7
985,990.09,992.04,-1.95,21,2139.4
986,994.73,994.57,0.16,22,2140.1
987,-504.87,-504.19,-0.69,7,2140.4
988,985.50,990.62,-5.12,21,2141.0
989,989.21,991.98,-2.77,25,2141.8
990,986.03,988.42,-2.39,37,2143.0
991,988.01,990.64,-2.63,30,2144.0
992,993.52,994.85,-1.33,21,2144.7
993,992.70,993.89,-1.19,23,2145.5
994,993.26,994.62,-1.35,20,2146.1
995,990.34,993.02,-2.68,21,2146.8
996,987.36,989.78,-2.42,32,2147.8
997,990.00,991.86,-1.86,26,2148.6
998,986.50,983.28,3.22,34,2149.6
999,992.12,993.04,-0.91,28,2150.6
